CpG	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
7796806103_R03C02	1.8628745079040527	2.563906669616699	0.0	0.8042284250259399	0.0	1.4360400438308716	0.0	0.0	0.0	0.7437050938606262	0.9932966232299805	2.9319064617156982	0.2705998420715332	0.5570112466812134	0.0	0.5177593231201172	0.0	0.6622333526611328	0.3891047239303589	1.2927711009979248	0.0	2.829883337020874	0.0	0.0	1.9593002796173096	0.44304466247558594	0.0	0.0	0.1998894214630127	1.09779953956604	0.005542755126953125	0.23620843887329102	0.0	0.0	0.0	2.5977492332458496	1.4186878204345703	1.0032613277435303	0.7099828720092773	1.31575608253479	1.0586124658584595	0.26204586029052734	0.0	0.6988985538482666	0.0	0.0	2.1669416427612305	0.33481359481811523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37040376663208	0.050454139709472656	0.0	2.500858783721924	0.0	1.4211883544921875	0.0	1.9818687438964844	3.532494068145752	0.4701117277145386	0.0	0.0	0.0	1.082939624786377	0.0	0.5017528533935547	0.0	0.0	0.0	0.2366809844970703	1.4573283195495605	0.7272528409957886	0.0	0.0	0.7352473735809326	0.0	0.0	0.598628044128418	0.0	0.0	0.2143993377685547	0.0	2.861011028289795	0.0	1.7220354080200195	1.7619760036468506	2.4079084396362305	1.1407750844955444	0.7949056625366211	2.487610101699829	0.7806730270385742	0.3979029059410095	0.8841824531555176	1.0921542644500732	0.0
7796806109_R06C01	1.8493962287902832	0.2565793991088867	0.806328296661377	0.27665627002716064	1.6444165706634521	0.6734062433242798	0.0	1.6844944953918457	0.0	0.2833702564239502	0.7566370964050293	0.0	1.0222997665405273	3.0209312438964844	2.774407386779785	0.0	0.0	0.0	1.1857880353927612	0.33521294593811035	0.0	0.0	0.24449729919433594	1.0495328903198242	1.2806859016418457	2.7546401023864746	0.0	0.0	1.5934885740280151	2.2536733150482178	0.7877330780029297	0.0	2.9823479652404785	0.0	0.0	2.349766731262207	1.4757332801818848	0.0	0.0	0.0	0.0	0.8944644927978516	1.3313759565353394	0.34894800186157227	0.0	0.0	0.0	3.2068519592285156	0.0	0.0	2.455991506576538	1.5334014892578125	0.0	1.658979892730713	3.4990105628967285	0.0	1.0754036903381348	0.0	0.3425436019897461	0.2182750701904297	0.804290771484375	0.0	2.5244340896606445	0.28893136978149414	0.0	0.8821424245834351	0.0	0.0	2.29695987701416	0.0	0.0	0.8768274784088135	0.0	0.0	0.0	0.6159696578979492	0.0	0.10369157791137695	5.009696006774902	1.2870709896087646	0.0	0.0	0.23220610618591309	0.0	0.0	0.5773670673370361	0.7241783142089844	0.0	2.6438961029052734	2.569003105163574	0.0	2.140178680419922	0.0	0.0	1.0165824890136719	0.0	0.0	5.380414962768555	1.6314606666564941	0.0
9630789227_R04C02	2.2132725715637207	0.3728601634502411	1.028182029724121	0.8134173154830933	0.3248103857040405	0.0	0.0	1.0066790580749512	0.32442235946655273	1.6633362770080566	0.0	0.0	3.4812779426574707	1.0523667335510254	0.0	1.5555038452148438	1.02325439453125	0.0	0.4927269220352173	0.0	0.0	0.9926333427429199	0.07618045806884766	0.15819215774536133	2.642835855484009	4.331117153167725	0.0	0.6252031326293945	0.28135251998901367	2.0509493350982666	1.8752727508544922	0.5797758102416992	2.1290476322174072	1.080132007598877	2.351011276245117	3.258368492126465	0.7901325225830078	0.0	0.0	0.8173725605010986	1.073816180229187	1.5415172576904297	0.0	0.0	0.0	0.0	1.503906488418579	1.7145824432373047	0.0	0.0	0.0	0.0	0.0	0.0	1.8152862787246704	2.0720014572143555	1.3515048027038574	0.0	2.2963643074035645	0.0	1.0290355682373047	0.0	4.667484283447266	0.2932472229003906	0.7244069576263428	0.6372494697570801	0.9061493873596191	1.203829288482666	4.11984395980835	0.9195960760116577	0.8485321998596191	2.9224863052368164	0.0	0.0	0.5754208564758301	2.418379306793213	1.744604468345642	0.0	0.9920229911804199	0.0	1.3414537906646729	0.0	0.0	0.0	1.2668514251708984	0.0	0.0	0.0	0.0	0.6581821441650391	1.4334418773651123	2.8882369995117188	1.48557448387146	0.0	1.9297082424163818	2.794994592666626	1.6934610605239868	0.7405521869659424	0.8376173973083496	0.0
3999997079_R05C01	2.4097070693969727	1.2587027549743652	0.47662925720214844	2.4209139347076416	0.0	1.452828049659729	0.0	0.3465747833251953	0.0	2.0405807495117188	0.8411917686462402	0.0	1.070237159729004	2.2069666385650635	1.0826566219329834	0.0	0.49430227279663086	1.1075458526611328	0.24149873852729797	0.09674835205078125	0.0	2.386827230453491	0.0	0.2896573543548584	3.0828287601470947	2.6583428382873535	0.0	0.0	0.6616802215576172	0.3231236934661865	1.051569938659668	1.5953816175460815	2.3315701484680176	0.0	0.0884723961353302	2.9585657119750977	2.798311233520508	0.0	0.025429725646972656	0.038378238677978516	1.0967499017715454	1.3117218017578125	0.19100379943847656	0.4155995845794678	0.0	0.0	0.5961636304855347	1.7013349533081055	0.0	0.7096606492996216	0.0	0.35265254974365234	0.0	0.949556827545166	1.041232705116272	0.6360082626342773	0.22520065307617188	0.0	0.6024684906005859	0.13736391067504883	1.2814655303955078	0.0	2.9523725509643555	0.41634368896484375	1.1265047788619995	0.06531858444213867	0.0	0.0	4.059375286102295	0.0	0.0	0.0	0.0	0.0	0.0	1.5094647407531738	0.6089992523193359	0.0	2.3181772232055664	0.6403598785400391	0.0	0.0	0.46883296966552734	0.0	0.6574161648750305	1.2574207782745361	0.0	0.0	0.0	1.6966991424560547	1.1177687644958496	2.4060401916503906	0.050283074378967285	0.0	2.7910916805267334	1.3392980098724365	0.0	1.7525529861450195	0.018762588500976562	0.5342330932617188
9283265077_R02C02	1.201228141784668	1.888998031616211	1.240964412689209	2.3569626808166504	0.269952654838562	2.494779586791992	0.0	0.0	1.5311055183410645	0.7691195011138916	0.0	0.02857106924057007	2.0252885818481445	2.283597946166992	0.0	0.2074110507965088	0.0	0.782832145690918	0.6505993008613586	0.0	0.0	1.0794768333435059	0.0	0.0	0.7619073390960693	1.263615608215332	0.0	0.0	2.4900808334350586	1.5149614810943604	0.09072113037109375	0.42935776710510254	1.4216301441192627	0.5485560894012451	0.32614535093307495	4.588403224945068	2.049912452697754	0.5697458982467651	0.8262529373168945	0.0	1.7515932321548462	0.0	0.0	1.4107422828674316	0.0	0.0	1.3676683902740479	0.2283482551574707	0.0	0.0	0.0	0.0	0.0	0.0	1.00312340259552	3.35133695602417	0.3170967102050781	0.0	3.229724407196045	0.0	2.172722816467285	0.0	4.583677291870117	1.0611696243286133	0.9897401332855225	0.8361276388168335	0.0	0.0	2.08012056350708	0.0	0.0	4.400548458099365	0.011237621307373047	0.0	1.633544921875	2.7045092582702637	0.0	1.5700557231903076	0.0	1.079869031906128	0.0	0.0	0.15808486938476562	0.0	0.0	1.47620689868927	0.0	1.9475517272949219	0.0	2.1811141967773438	2.078044891357422	3.041060447692871	1.215632438659668	0.0	3.907250165939331	0.7277877330780029	0.30167967081069946	0.4844677448272705	0.4861006736755371	0.0
9283265077_R01C01	2.0028281211853027	0.0	0.0	4.0320868492126465	0.8283302783966064	0.0	0.9309916496276855	0.697878360748291	0.0	2.3250136375427246	0.0	0.0	1.4384665489196777	0.13477274775505066	0.6932125091552734	0.0	0.8852944374084473	1.121617317199707	0.5644652843475342	0.8494844436645508	0.0	2.898233652114868	0.6131601333618164	0.0	3.502880334854126	0.46250486373901367	0.0	0.0	1.4830306768417358	0.37304186820983887	1.073349952697754	1.2067220211029053	1.9477641582489014	0.0	0.0	1.667374610900879	2.354001045227051	1.5295321941375732	0.1969470977783203	0.0	0.0	1.8886022567749023	0.9183614253997803	1.49546480178833	0.0	0.0	0.0	1.7377996444702148	0.0	0.9441052675247192	0.0	1.2575316429138184	0.36627236008644104	1.629807472229004	0.06879115104675293	0.019635677337646484	0.40409421920776367	0.0	0.6669540405273438	2.4483909606933594	1.5143060684204102	0.0	2.515622138977051	0.8301572799682617	0.0	0.4420737028121948	0.0	0.0	3.280707836151123	0.0	0.08219623565673828	0.0	0.0	0.0	0.0	1.1481647491455078	0.5773346424102783	0.0	3.9516735076904297	0.6485791206359863	0.0	0.0	2.2294082641601562	0.3624687194824219	0.0	2.6507010459899902	0.4998159408569336	0.0	0.0	1.1490459442138672	0.0	2.841350555419922	0.6157257556915283	0.0	0.15135908126831055	0.09944462776184082	0.0	0.9437892436981201	0.8784387111663818	1.2964597940444946
8784241059_R01C02	2.171797275543213	0.8638338446617126	0.0	0.7901599407196045	0.6266369819641113	0.6515278816223145	0.7491734027862549	0.0	1.258544921875	0.6999039053916931	0.18443918228149414	0.4729962944984436	2.5091552734375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1360993385314941	0.0	0.0	1.3051114082336426	0.4742889404296875	0.0	0.0	0.3344147205352783	1.1108195781707764	1.5279951095581055	0.0	0.0	2.017646312713623	0.0	4.3655290603637695	0.44869041442871094	0.0	0.0	0.0	0.14841008186340332	0.0	0.0	0.8462870121002197	0.0	0.0	2.0279362201690674	0.0	0.0	0.0	0.0	0.0	1.7094007730484009	0.0	0.42098546028137207	3.950930118560791	0.0	0.0	4.4116058349609375	0.0	3.220212936401367	0.0	3.2835607528686523	3.845946788787842	0.5124486684799194	0.13289499282836914	0.0	0.0	0.1502392292022705	0.0	0.0	1.6284289360046387	0.0	0.0	2.2505879402160645	2.345399856567383	0.0	0.0	0.46756792068481445	3.046334981918335	0.0	0.0	0.04751229286193848	0.0	0.0	0.0	0.0	0.7884902954101562	0.36960458755493164	1.900853157043457	2.0374600887298584	4.218801498413086	0.0	0.0	3.2695367336273193	0.0	2.464358329772949	0.9511535167694092	3.1161386966705322	0.0
8784241059_R06C02	0.519284725189209	3.4692296981811523	0.0	2.3389158248901367	1.887843370437622	4.215571880340576	0.3178675174713135	0.0	0.0	0.8183302879333496	0.0	0.518962025642395	0.5572109222412109	3.2437283992767334	0.0	0.0	0.0	1.5482149124145508	0.30785834789276123	0.0	0.0	1.182063341140747	0.0	0.0	0.8931179046630859	0.0	0.0	0.0	1.7704098224639893	0.0	0.0	0.0	0.0	0.0	0.0	4.481614112854004	0.43970346450805664	0.0	1.239675521850586	0.0	0.3282053470611572	0.0	0.0	0.28626227378845215	0.0	0.0	0.5624814033508301	0.0	0.8641557693481445	0.0	0.0	0.0	0.0	0.0	1.914237380027771	0.9281082153320312	0.0	0.0	4.381731986999512	0.0	1.4444770812988281	0.0	2.1364059448242188	2.820864677429199	1.2181005477905273	0.0	0.0	0.0	0.7456154823303223	0.0	0.20933151245117188	0.6434664726257324	0.0	0.0	2.255728244781494	0.0	0.0	0.0	0.9611663818359375	3.258563756942749	0.0	0.0	2.7496700286865234	0.0	0.0	5.317598342895508	0.0	2.402432441711426	0.0	0.2907552719116211	2.740555763244629	2.0915441513061523	0.0	0.0	4.294238090515137	0.0	0.0	1.8707404136657715	3.1225311756134033	0.0
8784241036_R02C02	2.4088544845581055	0.27427753806114197	1.9617600440979004	1.4314908981323242	0.6700334548950195	0.07258152961730957	0.0	0.4925069808959961	1.607041358947754	0.0	1.2922639846801758	0.7389081716537476	2.687173843383789	1.6263636350631714	0.0	0.8243975639343262	0.0	0.0	0.06949806213378906	0.0	0.2970227897167206	1.1525685787200928	0.5814838409423828	0.0	2.4910991191864014	3.1827025413513184	0.0	0.0	0.0	2.852346658706665	1.8701162338256836	0.0	0.550391435623169	1.4073801040649414	0.0	3.120046615600586	0.7321319580078125	0.0	0.0	0.0	2.313640594482422	0.8044943809509277	0.0	0.34354233741760254	0.0	0.0	0.0	0.9557180404663086	0.0	0.0	0.0	0.0	0.0	0.0	1.0639160871505737	3.3312697410583496	2.1556172370910645	0.0	4.568860054016113	0.18480825424194336	3.068359375	0.0	5.084142684936523	1.5639305114746094	1.6258862018585205	0.28153812885284424	0.0	0.0	2.868650436401367	0.0	0.8470969200134277	1.2054662704467773	0.0	0.0	1.5293354988098145	2.8264169692993164	0.3949244022369385	0.0	0.8889346122741699	0.6746547222137451	1.0363411903381348	0.0	0.0	0.0	0.0	0.2725358009338379	0.0	0.0	0.0	2.7575578689575195	2.488528251647949	4.826447486877441	1.8576472997665405	0.0	2.584894895553589	0.19770675897598267	0.2681892514228821	2.2115724086761475	1.8867676258087158	0.0
9422491074_R04C01	2.564573287963867	0.0	0.0	4.279228210449219	0.03145766258239746	0.8560537099838257	2.121323585510254	0.0	0.0	2.833221435546875	0.0	0.0	0.4600677490234375	0.18013671040534973	1.5411099195480347	0.0	0.0	0.9817924499511719	0.6706186532974243	0.0	0.22520986199378967	3.703930616378784	0.0	0.978177547454834	4.017693519592285	0.0	0.0	0.24277067184448242	0.07776975631713867	0.0	0.19295787811279297	1.6061561107635498	0.49530208110809326	0.5983302593231201	0.0	1.9630694389343262	2.696418285369873	0.0	0.2786140441894531	0.0	0.6368855237960815	0.3667421340942383	2.088217258453369	3.480229377746582	0.0	0.0	0.0	1.7028980255126953	0.0	2.5446577072143555	0.006411075592041016	1.9981775283813477	1.6718881130218506	0.0	0.0	1.5744986534118652	0.0	0.0	1.9455885887145996	1.9026451110839844	1.6116838455200195	0.0	3.529346466064453	0.6573772430419922	0.0	0.343835711479187	0.0	0.0	1.562272071838379	0.0	1.2202496528625488	0.0	0.0	0.0	0.0	0.7680282592773438	0.9631305932998657	0.0	0.4900703430175781	0.7175390720367432	0.501772403717041	0.2055203914642334	0.0	0.8690910339355469	0.0	1.1743978261947632	0.0	0.0	0.9612207412719727	0.9248256683349609	0.7707760334014893	1.689854621887207	0.0	0.0	1.8733065128326416	0.0	0.6089202165603638	0.732097864151001	0.0	1.512536644935608
9283265014_R02C02	0.0	4.256189346313477	0.0	0.3324109613895416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.799442768096924	0.1322617530822754	2.088930606842041	0.0	0.14269685745239258	0.0	4.56373405456543	1.153367280960083	7.256509780883789	0.0	0.0	0.0	0.0	0.06183266639709473	0.5345191955566406	0.0	0.0	0.7377784252166748	0.977367639541626	0.0	0.0	0.0	0.0	0.0	0.454146146774292	0.0	8.629653930664062	7.8439130783081055	0.0	0.0	0.0	0.0	0.0	0.0	1.288290023803711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.171716690063477	0.1612565517425537	0.0	0.08816146850585938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2409720420837402	0.0	0.0	0.40928053855895996	0.0	0.0	0.0	0.5195698738098145	0.0	0.0	1.0225119590759277	0.0	0.0	0.0	0.0	0.0	0.0	0.3137397766113281	7.05069637298584	0.0	0.0	0.940180778503418	0.0	0.6459236145019531	3.994426727294922	0.8877959251403809	0.19010567665100098	0.0	0.0	0.0	0.0	0.0
7796806109_R04C01	3.541828155517578	0.0	0.0	4.158435821533203	0.39815759658813477	0.0	2.8050537109375	1.3816447257995605	0.0	2.8442893028259277	0.0	0.0	0.0	0.0	0.6364458799362183	0.03328680992126465	0.0	0.008647918701171875	0.883941650390625	0.0	0.0	3.923179864883423	0.0	2.182060956954956	4.151236534118652	0.0	0.0	1.5944511890411377	0.0	0.6999995708465576	0.7240972518920898	2.201241970062256	1.359405279159546	0.0	0.1695461869239807	0.050909996032714844	2.0842909812927246	0.0	0.0	0.0	0.0	1.6706500053405762	2.6710855960845947	3.494992256164551	0.8187670707702637	0.0	0.0	2.4232072830200195	0.5655059814453125	3.3610422611236572	0.5174901485443115	2.7534117698669434	1.8561878204345703	0.0	0.0	0.2298121452331543	0.32452821731567383	1.0986874103546143	0.6062746047973633	2.238856315612793	1.1285619735717773	0.0	3.917623519897461	0.6282563209533691	0.0	2.542695999145508	0.6718564033508301	0.0	0.05048251152038574	0.12286460399627686	1.4497504234313965	0.3799469470977783	0.6894111633300781	0.0	0.0	0.21918296813964844	0.728243350982666	0.7294466495513916	0.9187746047973633	0.0	0.0	1.0883557796478271	0.0	1.7618608474731445	0.0	0.3863065242767334	0.0	0.0	2.313366413116455	0.0	0.0	0.9931468963623047	0.0	0.0	0.0	0.0	0.0	0.40082550048828125	0.0	2.9574050903320312
9422492113_R06C01	2.581477165222168	0.0	0.0	3.2840805053710938	0.0	0.0	0.0	2.540395736694336	0.0	4.1266679763793945	0.0	0.0	1.2152791023254395	0.0	0.4097578823566437	0.0	0.0	0.0	0.09800755977630615	0.0	0.0	0.975456714630127	0.0	1.5129177570343018	2.622218370437622	2.824835777282715	2.301804542541504	1.1136853694915771	0.09417319297790527	0.5591652393341064	1.8223934173583984	3.1055898666381836	4.141883373260498	0.8789193630218506	0.0	1.8231396675109863	5.795826435089111	0.0	0.0	0.734175443649292	0.0	0.0	0.9364839792251587	0.28135204315185547	0.0	0.0	0.0	2.1663503646850586	0.0	1.8540925979614258	1.410076379776001	1.4863734245300293	0.3487038314342499	0.0	0.0	1.891922950744629	0.0	0.4999207854270935	0.2609987258911133	0.8513321876525879	1.2029142379760742	0.0	5.103750228881836	1.8026227951049805	0.0	0.5625944137573242	1.8498129844665527	0.0	2.9688496589660645	0.6099481582641602	0.0	0.0	0.0	0.0	0.4967474937438965	1.2420649528503418	0.4214068651199341	0.0	0.9838104248046875	1.237356424331665	0.0	0.0	0.0	0.7514333724975586	0.25770413875579834	0.0	0.0	0.0	1.564046859741211	1.6295442581176758	0.0	1.804621696472168	0.0	0.0	0.0	0.4425039291381836	0.6521515846252441	0.1675722599029541	0.1284167766571045	1.6400909423828125
9305216146_R01C02	2.3592987060546875	4.548482894897461	0.13023757934570312	0.0	0.0	1.642431616783142	0.0	0.0	0.0	0.0	1.6287221908569336	1.6305887699127197	0.0	0.0	0.0	0.0	0.3583846092224121	1.6702470779418945	0.03106251358985901	4.625144958496094	0.3826400637626648	2.1269285678863525	0.0	0.0	1.039271354675293	0.0	0.0	0.0	0.0	3.1088039875030518	0.7109155654907227	0.0	0.0	0.0	0.0	2.113978385925293	0.35484933853149414	0.0	0.0	0.0	1.5161329507827759	1.5213656425476074	0.0	0.0	0.0	0.0	0.0	0.0	1.1921091079711914	0.0	0.0	0.0	0.0	0.0	0.5487827062606812	0.5560636520385742	2.374530792236328	0.0	0.6978816986083984	0.0	2.223703384399414	0.0	0.9799928665161133	4.506348133087158	0.7324970960617065	0.14131498336791992	0.0	0.0	0.0	0.0	0.0	0.053434133529663086	0.0	2.6781134605407715	1.00795316696167	1.2364997863769531	0.5377782583236694	0.0	0.0	0.0	0.0	0.0	3.446362018585205	0.0	0.0	1.4274890422821045	1.1175646781921387	1.7649879455566406	0.0	1.220372200012207	0.7982404232025146	3.5502471923828125	3.0978705883026123	6.103066444396973	0.0	0.0	0.0	1.1974012851715088	2.5915701389312744	0.0
8784241046_R03C01	0.3579998016357422	0.0	0.8320069313049316	2.286350965499878	0.26310408115386963	0.0	0.0	1.0422859191894531	2.075014591217041	0.20938849449157715	0.0	0.0	0.48567914962768555	0.0	0.0	0.0	0.23904037475585938	3.463374614715576	0.28302866220474243	0.0	3.559558391571045	1.071789026260376	0.0	0.0	2.4679033756256104	1.0928502082824707	0.7736306190490723	0.0	0.3027176856994629	0.4791882038116455	0.0	1.4056031703948975	0.0	1.6772546768188477	0.0	0.14315104484558105	0.6816649436950684	0.0	0.3040142059326172	0.28945207595825195	2.504910945892334	0.9106249809265137	0.0	0.0	0.0	1.1078972816467285	0.22526895999908447	0.0	3.953695297241211	1.2957199811935425	0.0	0.0	0.0	0.0	0.0	1.8106169700622559	0.9756417274475098	0.0	2.4118447303771973	0.0	0.46478939056396484	0.0	3.5107202529907227	0.6519198417663574	0.775920033454895	0.36911511421203613	3.509343147277832	0.6906106472015381	0.0	1.2290202379226685	4.8923749923706055	0.4635496139526367	0.1547238826751709	0.6339943408966064	0.3670213222503662	0.11760377883911133	4.748888969421387	0.0	0.0	0.41045284271240234	3.5062434673309326	0.0	0.0	0.34427642822265625	0.0	0.0	0.0	0.0	0.0	0.0	3.238666534423828	0.6212282180786133	2.6967639923095703	3.324218511581421	0.0	3.966806650161743	1.247313380241394	1.2921581268310547	0.5070748329162598	0.3455054759979248
7796806109_R02C01	0.0	3.2639272212982178	0.8318367004394531	0.430866003036499	0.0	0.2003808617591858	0.0	0.0	0.0	0.0	0.0	0.8403367400169373	0.0	0.0	0.0	0.0	0.07755708694458008	4.300354480743408	0.24240458011627197	2.8739445209503174	2.8599791526794434	0.8500986099243164	0.0	0.0	0.39029741287231445	0.0	0.0	0.0	0.4747951030731201	0.5320475101470947	0.0	1.3270690441131592	0.0	0.0	0.0	0.08271598815917969	0.5423583984375	0.45406317710876465	2.5696897506713867	0.5994200706481934	2.578932762145996	0.0	0.0	0.0	0.0	1.9958586692810059	0.0	0.0	3.864987850189209	0.0	0.0	0.0	0.0	0.0	0.12716829776763916	0.0	0.16704225540161133	0.0	0.0	0.0	0.0	0.0	0.20395469665527344	1.0878105163574219	0.8587714433670044	0.0	2.1623950004577637	0.0	0.0	0.0	3.7216148376464844	0.0	0.0	0.7554088830947876	0.0	0.0	4.290192127227783	0.0	0.0	0.0	0.08629417419433594	0.0	0.41992974281311035	0.8261899948120117	0.0	1.7916291952133179	2.363502025604248	0.0	0.0	0.0	2.5114386081695557	0.0	3.3073666095733643	5.1762189865112305	0.0	3.2836625576019287	0.0	1.0095980167388916	0.40421533584594727	0.0
9993943013_R04C02	0.42959070205688477	0.046398721635341644	0.0	1.3763070106506348	0.0	0.9265726804733276	0.0	0.0	3.9238080978393555	0.6150567531585693	2.099287986755371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1991932392120361	1.4986305236816406	0.0	0.46775102615356445	0.0	0.0	0.0	0.0971672534942627	0.6571381092071533	2.234943389892578	0.0	0.0	1.196516513824463	0.0	1.3455376625061035	0.5911192893981934	0.0	0.0	0.0	0.0	0.0	0.0	0.8140361309051514	0.0	0.0	0.0	1.5635366439819336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.543090343475342	0.15294790267944336	0.0	4.7161712646484375	0.0	4.97086238861084	0.0	5.5517072677612305	8.182210922241211	0.0	0.24713027477264404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8321003913879395	0.5144438743591309	0.0	0.0	0.0	4.262411117553711	0.0	0.4493138790130615	2.5271310806274414	0.0	0.0	0.0	0.0	3.076688289642334	0.738029956817627	6.154175758361816	0.0	5.750872611999512	0.0	1.2400615215301514	0.016211986541748047	0.0	2.1200013160705566	1.76503324508667	5.014876365661621	0.0
9422492089_R03C02	1.5174994468688965	0.0	0.23150300979614258	0.6414087414741516	0.0	0.460446834564209	0.0	0.1289691925048828	2.2397470474243164	0.6336204409599304	0.3710927963256836	0.5988004207611084	3.3957595825195312	0.9213871955871582	0.0	1.2281923294067383	0.0	0.2866239547729492	0.04088142514228821	0.0	0.0	0.133758544921875	0.0	0.0	1.5732908248901367	5.837270259857178	0.0	0.0	0.0	1.2064530849456787	1.3581953048706055	0.0	0.9107496738433838	2.8737549781799316	0.761457085609436	3.697587013244629	0.5423398017883301	0.0	0.0	0.26853275299072266	1.536946415901184	0.0	0.0	0.13756656646728516	0.0	0.0	1.1526315212249756	1.5054254531860352	0.0	0.0	0.027171611785888672	0.0	0.0	0.0	1.1403940916061401	4.787471294403076	0.027130603790283203	0.0	4.257872581481934	0.0	2.050374984741211	0.0	5.402737617492676	2.2748446464538574	1.567389965057373	0.21372532844543457	0.0	0.0019453763961791992	3.7924952507019043	0.0	1.6463348865509033	2.544584274291992	0.0	0.0	2.336371898651123	2.8215503692626953	0.0	0.0	0.25165653228759766	1.9462649822235107	0.9689393043518066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7836861610412598	2.614320755004883	3.309281349182129	3.7514514923095703	1.0518715381622314	0.0	3.36122727394104	0.8534790277481079	1.4714494943618774	1.5603177547454834	1.7462191581726074	0.0
9305216132_R06C01	1.7220749855041504	0.6750235557556152	2.1023406982421875	0.624817967414856	2.2097737789154053	3.091949462890625	0.0	0.0	2.8444385528564453	0.0	0.0	0.8297690749168396	0.1494464874267578	0.6319817304611206	0.0	0.20752549171447754	0.0	0.9787817001342773	0.8535919785499573	0.0	0.0	0.4712095260620117	0.0	0.0	0.3457143306732178	0.0	0.0	0.0	0.7889301776885986	3.37072491645813	0.0	0.0	0.207008957862854	1.6891264915466309	0.0	2.420297145843506	0.5195493698120117	0.0	0.0	0.0	2.3570027351379395	0.0	0.0	1.674248218536377	0.0	0.0	2.0240397453308105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6150287389755249	4.406397342681885	0.8373599052429199	0.0	3.1733169555664062	0.0	3.1608686447143555	0.0	5.2769575119018555	0.532193660736084	0.7929331064224243	0.9991029500961304	0.0	0.0	0.0	0.0	0.36904335021972656	4.605806350708008	0.4566406011581421	0.0	4.110870838165283	4.011709213256836	0.0	3.6557059288024902	1.848665714263916	0.0	1.8263905048370361	0.0	1.3450775146484375	0.0	0.0	0.2784426212310791	0.0	4.031933307647705	0.0	0.6599655151367188	3.4546918869018555	3.6410446166992188	1.7389094829559326	0.9053528308868408	2.542365789413452	0.0	0.0010826587677001953	1.5438251495361328	0.13321995735168457	0.0
8784241036_R05C02	1.7346296310424805	0.6819877624511719	0.0	2.470839262008667	0.44275784492492676	0.0	0.0	2.718390941619873	0.0	2.2010793685913086	0.0	0.0	0.016881465911865234	0.0	1.325411319732666	0.0	0.0	0.0	0.7662012577056885	0.13494014739990234	0.0	1.2932987213134766	0.3132514953613281	0.33054375648498535	1.0571115016937256	0.38309526443481445	0.11207723617553711	0.5112588405609131	2.6525039672851562	1.019148588180542	1.7072477340698242	3.960636854171753	5.561750411987305	0.0	0.0	0.739307165145874	6.883261203765869	0.0	0.0	0.0	0.0	0.4191107749938965	1.5109184980392456	0.05815410614013672	0.0	0.0	0.0	1.229079246520996	0.0	1.387044906616211	3.156203269958496	2.4864087104797363	0.0	0.0	0.6530112028121948	0.0	0.0	1.5769935846328735	0.08164548873901367	1.5884337425231934	0.5173864364624023	0.09540370106697083	2.6674575805664062	0.9617776870727539	0.0	0.9377890825271606	0.8801608085632324	0.0	1.3933219909667969	0.0	0.0	0.0	0.0	0.0	0.09717011451721191	0.3214840888977051	0.0	0.0	2.806483268737793	0.508868932723999	0.0	0.0	0.0	1.5846328735351562	0.0	0.6046476364135742	1.4916253089904785	0.0	1.8263683319091797	0.7621135711669922	0.0	1.0543642044067383	0.0	0.0	0.0	0.0	0.0	0.4668266773223877	0.49424147605895996	2.116518497467041
